"","X.1","X","env","ALT","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M","T2M_MAX","T2M_MIN","PRECTOT","WS2M","RH2M","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","daysFromStart","n","N","RTA","VPD","SPV","ETP","PETP","GDD","FRUE","T2M_RANGE","PTR","PTT"
"2048",2048,2048,"NEH2.2020",924,-100.74999,41.05376,2020,6,14,166,"2020-06-14",28.54,36.13,21.11,0.17,6.77,28.94,8.3,383.33,23.53,32,8.39737172634047,14.938634589866,41.8590582094824,3.14869249582312,0.227259436312037,10.9562037906916,-10.7862037906916,20.62,0.937272727272727,15.02,0.724473064493986,308.034645243037
"2049",2049,2049,"NEH2.2020",924,-100.74999,41.05376,2020,6,15,167,"2020-06-15",28.9,36.66,21.75,0,6.52,31,9.41,371.4,29.65,33,10.5816491888875,14.9442987496121,41.874234348208,3.20137077100533,0.234047631994263,13.8436846805663,-13.8436846805663,21.205,0.963863636363636,14.91,0.704753536883381,316.893854985525
"2050",2050,2050,"NEH2.2020",924,-100.74999,41.05376,2020,6,16,168,"2020-06-16",28.21,35.78,19.68,0,7.84,37.25,11.55,361.08,30.52,34,10.8925018325309,14.948938528278,41.8858413702956,2.71943728874126,0.217249601294423,14.149489972879,-14.149489972879,19.73,0.896818181818182,16.1,0.757675546288799,294.942557162925
"2051",2051,2051,"NEH2.2020",924,-100.74999,41.05376,2020,6,17,169,"2020-06-17",29.23,37.08,21.44,0.01,7.28,41.75,14.01,382.55,29.27,35,10.446899200426,14.9525503455597,41.8938806834361,2.8288792248913,0.234694497719127,13.6697189421254,-13.6597189421254,21.26,0.966363636363636,15.64,0.703318454635922,317.891220346599
"2052",2052,2052,"NEH2.2020",924,-100.74999,41.05376,2020,6,18,170,"2020-06-18",20.53,24.18,16.17,0.19,4.77,50.12,8.99,362.79,21.59,36,7.70630004689357,14.9551314069426,41.8983539585958,1.27988930769763,0.146230342856956,9.55391703442276,-9.36391703442276,12.175,0.553409090909091,8.01,1.22834754882485,182.078724879526
"2053",2053,2053,"NEH2.2020",924,-100.74999,41.05376,2020,6,19,171,"2020-06-19",19.04,25.06,14.51,4.53,2.41,58.69,9.95,365.2,16.53,37,5.90067455078424,14.9566797114234,41.8992631269539,1.191808362328,0.143175348731272,7.29312377429132,-2.76312377429132,11.785,0.535681818181818,10.55,1.26912852875888,176.264470399125
"2054",2054,2054,"NEH2.2020",924,-100.74999,41.05376,2020,6,20,172,"2020-06-20",22.83,31.85,12.8,0.42,1.77,55.12,11.18,356.65,26.25,38,9.37131525589105,14.9571940570557,41.8966103771717,1.76789288228428,0.164080129118145,11.7946597150464,-11.3746597150464,14.325,0.651136363636364,19.05,1.04413222038783,214.261804867323
"2055",2055,2055,"NEH2.2020",924,-100.74999,41.05376,2020,6,21,173,"2020-06-21",23.64,31.74,16.58,3.59,1.74,49.31,11.11,374.48,23.38,39,8.34766568411301,14.9566740442877,41.890398152978,1.96364842746878,0.180737691289097,10.6285084126055,-7.03850841260553,16.16,0.734545454545454,15.16,0.925536760166318,241.699852555689
"2056",2056,2056,"NEH2.2020",924,-100.74999,41.05376,2020,6,22,174,"2020-06-22",22.12,29.17,16.45,2.82,3.24,55.12,11.91,349.02,25.81,40,9.21647207822488,14.9551200770726,41.880629151061,1.56389253869129,0.168351383904028,11.6341419550764,-8.81414195507644,14.81,0.673181818181818,12.72,1.00979878980909,221.485328341445
"2057",2057,2057,"NEH2.2020",924,-100.74999,41.05376,2020,6,23,175,"2020-06-23",21.65,27.82,14.26,0.17,2.84,54.94,11.33,332.81,29.34,41,10.4785181422516,14.9525333617465,41.8673063192666,1.34130374463958,0.153203449003604,13.0662036932332,-12.8962036932332,13.04,0.592727272727273,13.56,1.14666666884559,194.981035037174
"2058",2058,2058,"NEH2.2020",924,-100.74999,41.05376,2020,6,24,176,"2020-06-24",24.41,32.36,14.66,0.49,3.02,51.88,13.17,359.87,30.03,42,10.7266738707734,14.9489159036775,41.8504328551071,1.74580229433492,0.174681303004593,13.597040976805,-13.107040976805,15.51,0.705,17.7,0.963824365162959,231.857685666038
"2059",2059,2059,"NEH2.2020",924,-100.74999,41.05376,2020,6,25,177,"2020-06-25",28.2,38.2,18.62,1.46,3.2,47.56,14.21,383.48,27.03,43,9.65678971561109,14.9442705017086,41.8300122045913,2.80067451457294,0.224863332807108,12.5732706412602,-11.1132706412602,20.41,0.927727272727273,19.58,0.732203356281656,305.012560939873
"2060",2060,2060,"NEH2.2020",924,-100.74999,41.05376,2020,6,26,178,"2020-06-26",23.76,28.24,20.01,4.57,3,68.56,17.32,378.93,28.34,44,10.126763102838,14.9386007404244,41.8060480613968,1.1089899809283,0.180407128907803,12.8805852265189,-8.31058522651895,16.125,0.732954545454545,8.23,0.926424852119343,240.884936939343
"2061",2061,2061,"NEH2.2020",924,-100.74999,41.05376,2020,6,27,179,"2020-06-27",25.78,32.23,18.42,1.24,3.43,61.69,16.84,381.55,28.78,45,10.2861505715401,14.9319109802857,41.7785443664063,1.5498069644291,0.19203584672608,13.1730125295778,-11.9330125295778,17.325,0.7875,13.81,0.861870763652854,258.69535773345
"2062",2062,2062,"NEH2.2020",924,-100.74999,41.05376,2020,6,28,180,"2020-06-28",28.01,36.15,19.65,0.19,3.03,53.62,15.66,379.59,29.4,46,10.5101290084267,14.9242063456903,41.7475053076421,2.35983216951834,0.219132417101191,13.6417491032131,-13.4517491032131,19.9,0.904545454545454,16.5,0.749960117873884,296.991706279237
"2063",2063,2063,"NEH2.2020",924,-100.74999,41.05376,2020,6,29,181,"2020-06-29",28.41,36.64,21.35,0,5,54.56,17.04,384.37,28.19,47,10.0800323998255,14.9154927110253,41.7129353206325,2.40417133249843,0.231591527964656,13.149208424192,-13.149208424192,20.995,0.954318181818182,15.29,0.710430707836404,313.150769467976
"2064",2064,2064,"NEH2.2020",924,-100.74999,41.05376,2020,6,30,182,"2020-06-30",26.62,33.73,19.59,0,3.21,55.31,15.93,395.71,22.38,48,8.00462076149004,14.9057766847902,41.6748390892546,1.94946514886801,0.205708311195895,10.3188410164842,-10.3188410164842,18.66,0.848181818181818,14.14,0.79880903991373,278.141792938185
"2065",2065,2065,"NEH2.2020",924,-100.74999,41.05376,2020,7,1,183,"2020-07-01",25.28,33.51,15.72,0,2.72,42.94,9.25,340.28,30.73,49,10.9942336583459,14.8950655918802,41.6332215470981,2.31326171597513,0.185081683617134,14.0078467642493,-14.0078467642493,16.615,0.755227272727273,17.79,0.896483032914848,247.48151480909
"2066",2066,2066,"NEH2.2020",924,-100.74999,41.05376,2020,7,2,184,"2020-07-02",25.72,32.05,20.63,2.67,3.81,72.38,19.57,375.77,27.52,50,9.84874018553707,14.8833674541251,41.588087879403,1.32283045988888,0.202358613970863,12.6671425330906,-9.99714253309057,18.34,0.833636363636364,11.42,0.811524942973015,272.960959108654
"2067",2067,2067,"NEH2.2020",924,-100.74999,41.05376,2020,7,3,185,"2020-07-03",26.51,33.26,20.19,0.45,3.03,61.25,17.16,373.15,29.64,51,10.6108133118093,14.8706909691916,41.5394435256238,1.77742606959096,0.206394386442871,13.6709254352263,-13.2209254352263,18.725,0.851136363636364,13.07,0.794162401558964,278.453688398113
"2068",2068,2068,"NEH2.2020",924,-100.74999,41.05376,2020,7,4,186,"2020-07-04",26.41,33.94,19.05,0,2.57,56.44,15.76,370.46,30.35,52,10.8686608621455,14.85704548796,41.4872941826779,1.96222256532343,0.203975346139161,13.9813548577991,-13.9813548577991,18.495,0.840681818181818,14.89,0.80330064817302,274.78105629982
"2069",2069,2069,"NEH2.2020",924,-100.74999,41.05376,2020,7,5,187,"2020-07-05",25.26,29.87,19.32,0,2.56,60.31,16.39,373.3,27,53,9.6724592740407,14.8424409904976,41.4316458089383,1.36246440169065,0.184888907296128,12.3061239696142,-12.3061239696142,16.595,0.754318181818182,10.55,0.894392346519892,246.310308237308
"2070",2070,2070,"NEH2.2020",924,-100.74999,41.05376,2020,7,6,188,"2020-07-06",27.58,34.94,19.45,1.62,3.41,54.06,16.05,381.67,29.22,54,10.4717293047596,14.82688806075,41.3725046290298,2.10778309586236,0.211412745793288,13.510175438848,-11.890175438848,19.195,0.8725,15.49,0.772434908088044,284.602116326096
"2071",2071,2071,"NEH2.2020",924,-100.74999,41.05376,2020,7,7,189,"2020-07-07",28.59,35.86,20.09,1.34,5.67,49.06,15.29,382.55,30.15,55,10.8093639197637,14.8103978600823,41.3098771394908,2.38590155710445,0.219967419384752,13.9949276594573,-12.6549276594573,19.975,0.907954545454546,15.77,0.741446701380841,295.837697255144
"2072",2072,2072,"NEH2.2020",924,-100.74999,41.05376,2020,7,8,190,"2020-07-08",29.79,37.09,22.26,2.33,4.45,44.94,15.76,396.91,28.13,56,10.0894410308143,14.7929820998006,41.2437701153605,2.70519276259007,0.239623939416499,13.1621000901562,-10.8321000901562,21.675,0.985227272727273,14.83,0.682490523635553,320.637887013178
"2073",2073,2073,"NEH2.2020",924,-100.74999,41.05376,2020,7,9,191,"2020-07-09",25.4,31.44,19.36,4.43,2.66,64,17.37,376.73,29.15,57,10.4599781771323,14.7746530127884,41.1741906177532,1.44311653676775,0.192783122723991,13.3480397856755,-8.91803978567552,17.4,0.790909090909091,12.08,0.849117989240713,257.078962422518
"2074",2074,2074,"NEH2.2020",924,-100.74999,41.05376,2020,7,10,192,"2020-07-10",27.17,34.12,19.22,0.92,3.99,61.19,18.37,390.61,26.11,58,9.37356109186614,14.7554233243933,41.101146002475,1.67876591893612,0.205813736194733,12.0392837139163,-11.1192837139163,18.67,0.848636363636364,14.9,0.790327976668093,275.483753466423
"2075",2075,2075,"NEH2.2020",924,-100.74999,41.05376,2020,7,11,193,"2020-07-11",25.2,31.14,19.37,0.52,3.39,56.81,14.94,361.3,28.45,59,10.2187227451324,14.7353062226997,41.0246439297413,1.68975234138128,0.191340591549539,13.0167809428886,-12.4967809428886,17.255,0.784318181818182,11.77,0.853973122150084,254.257708872683
"2076",2076,2076,"NEH2.2020",924,-100.74999,41.05376,2020,7,12,194,"2020-07-12",26.42,35.53,17.62,0.48,4.17,46,12.65,373.84,24.84,60,8.92676367934501,14.7143153283214,40.9446923750447,2.43843903510634,0.204814031381963,11.4479297276903,-10.9679297276903,18.575,0.844318181818182,17.91,0.792156949034799,273.31840722357
"2077",2077,2077,"NEH2.2020",924,-100.74999,41.05376,2020,7,13,195,"2020-07-13",28.58,36.96,20.62,4.46,3.43,53.94,17.01,388.47,25.47,61,9.15822742482396,14.6924646638477,40.8612996412234,2.40631409217975,0.229214809147028,11.8690633907359,-7.40906339073586,20.79,0.945,16.34,0.706708257039331,305.456340361394
"2078",2078,2078,"NEH2.2020",924,-100.74999,41.05376,2020,7,14,196,"2020-07-14",21.44,22.77,18.08,9,3.77,73.12,16.19,384.7,21.85,62,7.86115454221614,14.6697686230723,40.7744743717719,0.582002567435198,0.148217532337308,9.68705105848367,-0.687051058483668,12.425,0.564772727272727,4.69,1.18066548274224,182.271875141673
"2079",2079,2079,"NEH2.2020",924,-100.74999,41.05376,2020,7,15,197,"2020-07-15",20.63,26.88,15.56,2.7,2.09,62,12.71,361.95,26.8,63,9.64794778664875,14.6462419401323,40.6842255654339,1.18443088515011,0.154689283894294,11.950395559375,-9.25039555937501,13.22,0.600909090909091,11.32,1.10788516945025,193.623318448549
"2080",2080,2080,"NEH2.2020",924,-100.74999,41.05376,2020,7,16,198,"2020-07-16",25.96,33.99,17.3,0.66,4.04,59.75,16.54,385.67,27.61,64,9.94592397333864,14.6218996586796,40.5905625921075,1.76357194601114,0.195241312732137,12.6602772068695,-12.0002772068695,17.645,0.802045454545455,16.69,0.828670992274276,258.003419477402
"2081",2081,2081,"NEH2.2020",924,-100.74999,41.05376,2020,7,17,199,"2020-07-17",29.5,37.77,21.18,0,3.47,52.31,17,386.45,29.06,65,10.4753061981975,14.5967571012027,40.4934952100912,2.59090858272665,0.237237570726761,13.5849747837283,-13.5849747837283,21.475,0.976136363636364,16.59,0.679709294584526,313.465358748328
"2082",2082,2082,"NEH2.2020",924,-100.74999,41.05376,2020,7,18,200,"2020-07-18",27.94,35.69,21.89,0.03,3.09,49.81,15.08,400.6,15.68,66,5.65618849573189,14.5708298386108,40.3930335846868,2.51924147757618,0.229214809147028,7.306906712475,-7.276906712475,20.79,0.945,13.8,0.700857616094796,302.927552344719
"2083",2083,2083,"NEH2.2020",924,-100.74999,41.05376,2020,7,19,201,"2020-07-19",25.52,31.65,18.62,2.83,3.47,59.38,16.19,396.12,21.23,67,7.66389124655414,14.5441336601875,40.2891883081733,1.56316558133609,0.190153657751982,9.70673630050433,-6.87673630050433,17.135,0.778863636363636,13.03,0.848796828724103,249.213730267313
"2084",2084,2084,"NEH2.2020",924,-100.74999,41.05376,2020,7,20,202,"2020-07-20",24.7,30.43,19.39,8.26,3.3,73.25,19.11,387.3,22.3,68,8.05640096636662,14.5166845440135,40.1819704211542,1.08758326786734,0.187944868910784,10.1827227676541,-1.92272276765413,16.91,0.768636363636364,11.04,0.858467447901449,245.477135639268
"2085",2085,2085,"NEH2.2020",924,-100.74999,41.05376,2020,7,21,203,"2020-07-21",23.62,29.49,19.44,3.8,2.64,65.81,16.07,377.92,27.08,69,9.79123830722714,14.4884986279529,40.0713914352755,1.36299987429389,0.183639981092775,12.333074794407,-8.53307479440701,16.465,0.748409090909091,10.05,0.87995740224433,238.553129909244
"2086",2086,2086,"NEH2.2020",924,-100.74999,41.05376,2020,7,22,204,"2020-07-22",24.74,30.61,17.78,1.04,4.64,63.62,17.08,383.76,27.21,70,9.84660862314134,14.4595921812885,39.9574633573016,1.26708885034861,0.181068764143749,12.3722373926596,-11.3322373926596,16.195,0.736136363636364,12.83,0.892842987421334,234.173095375967
"2087",2087,2087,"NEH2.2020",924,-100.74999,41.05376,2020,7,23,205,"2020-07-23",27.21,33.37,22.01,0.38,5.09,61.19,18.47,397.21,22.62,71,8.19288542239866,14.429981577088,39.8401987145291,1.7646789513595,0.216808567234133,10.4848480136491,-10.1048480136491,19.69,0.895,11.36,0.732858383803352,284.126337252863
"2088",2088,2088,"NEH2.2020",924,-100.74999,41.05376,2020,7,24,206,"2020-07-24",26.3,31.75,21.94,13.67,5.56,74,20.96,410.45,25.86,72,9.3751122881311,14.3996832653712,39.7196105815103,1.18020579660796,0.207666043976244,11.9349804779266,1.73501952207341,18.845,0.856590909090909,9.81,0.764111608669207,271.36203113592
"2089",2089,2089,"NEH2.2020",924,-100.74999,41.05376,2020,7,25,207,"2020-07-25",26.65,31.14,21.94,19.93,2.62,74.38,21.51,408.42,26.82,73,9.7325916700409,14.368713747145,39.5957126080489,1.01537826094243,0.204446750328388,12.3581478079235,7.57185219207652,18.54,0.842727272727273,9.2,0.775011528972222,266.395952872068
"2090",2090,2090,"NEH2.2020",924,-100.74999,41.05376,2020,7,26,208,"2020-07-26",24.28,29.97,19.78,0.91,3.36,77.62,19.83,406.46,9.77,74,3.54898963210253,14.3370895493647,39.4685190484226,0.957379020925202,0.187603230102222,4.46031198702711,-3.55031198702711,16.875,0.767045454545455,10.19,0.849605306629019,241.938386145529
"2091",2091,2091,"NEH2.2020",924,-100.74999,41.05376,2020,7,27,209,"2020-07-27",23.22,29.44,16.81,0,2.66,56.88,13.48,370.19,26.09,75,9.4873281996137,14.3048272008707,39.3380447917795,1.46609268775012,0.171175462762414,11.7843015577812,-11.7843015577812,15.125,0.6875,12.63,0.945773699231121,216.360511413169
"2092",2092,2092,"NEH2.2020",924,-100.74999,41.05376,2020,7,28,210,"2020-07-28",24.06,30.92,16.77,0.02,2.57,62.81,15.7,378.96,26.68,76,9.71259255844631,14.2719432093473,39.2043053936463,1.40713648536903,0.177780931987697,12.1053878570866,-12.0853878570866,15.845,0.720227272727273,14.15,0.900722196866349,226.138940152108
"2093",2093,2093,"NEH2.2020",924,-100.74999,41.05376,2020,7,29,211,"2020-07-29",25.02,31.25,18.54,5.09,1.91,66.88,17.45,388.69,24.85,77,9.05681805318451,14.2384540393382,39.0673171084787,1.35229721918838,0.187798388152593,11.3461257370598,-6.25612573705975,16.895,0.767954545454545,12.71,0.842761411029192,240.558680994619
"2094",2094,2094,"NEH2.2020",924,-100.74999,41.05376,2020,7,30,212,"2020-07-30",20.33,23.91,17.19,17.18,2.82,80.12,16.56,370.91,15.54,78,5.67049746594812,14.2043760913508,38.9270969231768,0.580137725854366,0.149219661150037,6.8959272671546,10.2840727328454,12.55,0.570454545454545,6.72,1.13182279612357,178.264919946453
"2095",2095,2095,"NEH2.2020",924,-100.74999,41.05376,2020,7,31,213,"2020-07-31",21.93,28.37,14.41,1.48,1.69,63.44,14,344.82,28.43,79,10.3869844729367,14.1697256820732,38.7836625914818,1.15324193618324,0.156103737566866,12.6924797704128,-11.2124797704128,13.39,0.608636363636364,13.96,1.05823194040875,189.73262688296
"2096",2096,2096,"NEH2.2020",924,-100.74999,41.05376,2020,8,1,214,"2020-08-01",22.69,28.73,16.87,0.12,3.14,60.81,14.27,360.09,25.57,80,9.35422900051466,14.1345190257217,38.6370326691615,1.30583748649509,0.16826237862265,11.5252084123748,-11.4052084123748,14.8,0.672727272727273,11.86,0.95503506930552,209.190881580681
"2097",2097,2097,"NEH2.2020",924,-100.74999,41.05376,2020,8,2,215,"2020-08-02",20.11,26.38,13.65,0,2.34,54,9.73,328.04,28.33,81,10.3779423122788,14.0987722165314,38.4872265498871,1.29421002240499,0.144970407287216,12.5213248060426,-12.5213248060426,12.015,0.546136363636364,12.73,1.17343089609084,169.396748181625
"2098",2098,2098,"NEH2.2020",924,-100.74999,41.05376,2020,8,3,216,"2020-08-03",19.93,25.68,13.26,0.37,2.81,60.06,11.55,367.82,21.01,82,7.70728627020799,14.0625012123964,38.3342645016968,1.04938662665454,0.140747446033674,9.24711136118754,-8.87711136118754,11.47,0.521363636363636,12.42,1.2260245172098,161.296888906187
"2099",2099,2099,"NEH2.2020",924,-100.74999,41.05376,2020,8,4,217,"2020-08-04",19.91,25.21,15.23,1.41,4.29,66.56,13.23,377.97,19.45,83,7.1454526447662,14.0257218196622,38.1781677039378,0.948705547632811,0.146586364185074,8.60984413455041,-7.19984413455041,12.22,0.555454545454545,9.98,1.14776774301655,171.394320636272
"2100",2100,2100,"NEH2.2020",924,-100.74999,41.05376,2020,8,5,218,"2020-08-05",22.77,29.96,14.73,0.5,1.59,69.75,16.24,370.43,27.12,84,9.97835744095713,13.9884496790658,38.0189582845687,1.1082491515145,0.16425443638647,12.187197642625,-11.687197642625,14.345,0.652045454545454,15.23,0.975144627331182,200.664310646199
"2101",2101,2101,"NEH2.2020",924,-100.74999,41.05376,2020,8,6,219,"2020-08-06",24.73,31.12,18.51,1.04,3.05,68.75,17.69,385.85,26.35,85,9.71033783483946,13.950700252818,37.8566593577053,1.30310084728528,0.187018780838308,12.0253960277276,-10.9853960277276,16.815,0.764318181818182,12.61,0.829658058448885,234.581024751135
"2102",2102,2102,"NEH2.2020",924,-100.74999,41.05376,2020,8,7,220,"2020-08-07",26.3,34.33,19.47,0.46,3.48,65,17.94,383.09,25.55,86,9.43093328550928,13.9124888128149,37.6912950612846,1.7839442704674,0.208251085530713,11.7952961352168,-11.3352961352168,18.9,0.859090909090909,14.86,0.736110519196556,262.946038562202
"2103",2103,2103,"NEH2.2020",924,-100.74999,41.05376,2020,8,8,221,"2020-08-08",27.01,37.19,18.13,3.31,1.45,56.25,16.16,397.73,23.33,87,8.62610685906525,13.873830429964,37.5228905947189,2.37345202359556,0.21647828571077,10.812325626026,-7.50232562602604,19.66,0.893636363636363,19.06,0.705688221259613,272.759506253092
"2104",2104,2104,"NEH2.2020",924,-100.74999,41.05376,2020,8,9,222,"2020-08-09",28.3,37.04,20.94,0.02,1.42,52,15.49,369.52,27.39,88,10.1450760770361,13.8347399646069,37.3514722564101,2.62319680118516,0.231533314056087,12.7757512935781,-12.7557512935781,20.99,0.954090909090909,16.1,0.659111003554402,290.391191857099
"2105",2105,2105,"NEH2.2020",924,-100.74999,41.05376,2020,8,10,223,"2020-08-10",23.05,28.51,17.7,0.01,4.09,47.56,10.6,356.91,27.02,89,10.0262660684092,13.7952320580168,37.1770674809905,1.68123583725583,0.170994975522345,12.2027994496459,-12.1927994496459,15.105,0.686590909090909,10.81,0.913289113407269,208.376980236344
"2106",2106,2106,"NEH2.2020",924,-100.74999,41.05376,2020,8,11,224,"2020-08-11",25.42,33.96,17.63,0.68,4.27,55.44,15,375.4,23.48,90,8.72912205907584,13.7553211249463,36.9997048761548,1.95653115161523,0.196759311414547,10.7754903905429,-10.0954903905429,17.795,0.808863636363636,16.33,0.772987981171469,244.775939418419
"2107",2107,2107,"NEH2.2020",924,-100.74999,41.05376,2020,8,12,225,"2020-08-12",26.8,34.54,19.51,0.11,3.65,57.81,16.72,374.77,25.23,91,9.39803078224644,13.7150213472005,36.8194142589472,1.97111478994091,0.209585882329625,11.6551360293642,-11.5451360293642,19.025,0.864772727272727,15.03,0.720894683164284,260.928281130489
"2108",2108,2108,"NEH2.2020",924,-100.74999,41.05376,2020,8,13,226,"2020-08-13",27.84,37.01,20.32,0.25,3.51,56.5,16.22,381.22,23.95,92,8.93925582081649,13.674346668206,36.6362266913646,2.48754155129486,0.227775666675745,11.1541498014569,-10.9041498014569,20.665,0.939318181818182,16.69,0.661715299695427,282.580373898477
"2109",2109,2109,"NEH2.2020",924,-100.74999,41.05376,2020,8,14,227,"2020-08-14",24.94,31.83,18.04,0,3.35,51.56,12.49,355.29,26.02,93,9.7321549604822,13.633310788546,36.4501745151405,1.94064432699314,0.188189217409462,11.8830897434779,-11.8830897434779,16.935,0.769772727272727,13.79,0.805037542872513,230.880118204027
"2110",2110,2110,"NEH2.2020",924,-100.74999,41.05376,2020,8,15,228,"2020-08-15",24.01,32.07,15.12,0,2.8,39.81,8.06,370.45,22.56,94,8.45623156450698,13.5919271624309,36.2612913855698,2.16885932796693,0.175463427004108,10.2201921106078,-10.2201921106078,15.595,0.708863636363636,16.95,0.871556727312017,211.96610409811
